"type","group_code","code","name","url","status","description","footnote"
"WHITE COLLAR","0500","0510","Accounting Series","http://www.opm.gov/fedclass/gs0500pa.pdf",NULL,"This series covers positions that advise on or administer, supervise, or perform professional accounting work that requires application of accounting theories, concepts, principles, and standards to the financial activities of governmental, quasi-governmental, or private sector organizations.  The work includes:
\
- designing, developing, operating, or inspecting accounting systems;
\
- prescribing accounting standards, policies, and requirements;
\
- examining, analyzing, and interpreting accounting data, records, and reports; or
\
- advising or assisting management on accounting and financial management matters.
\
\
Accounting theories, concepts, principles, and standards address these types of duties:
\
- determining the boundaries of an accounting entity; recognizing and measuring revenues;
\
- matching revenues and expenses by applying methodologies such as accrual accounting and depreciation; defining and measuring costs by application of methodologies such as standard, process, job-order, and activity-based costing; and
\
- full disclosure on financial statements.",3
"WHITE COLLAR","0500","0511","Auditing Series","http://www.opm.gov/fedclass/gs0500pa.pdf",NULL,"This series covers positions that apply professional accounting and auditing knowledge, standards, and principles when performing these duties:
\
- advising on, supervising, or performing work consisting of a systematic examination and appraisal of financial records, financial and management reports, management controls, policies and practices affecting or reflecting the financial condition and operating results of an activity;
\
- analyzing work related to developing and executing audit policies and programs;
\
- conducting performance audits; or
\
- conducting activities related to the detection of fraud, waste and abuse.",3
"WHITE COLLAR","0500","0512","Internal Revenue Agent Series","http://www.opm.gov/fedclass/gs0500pa.pdf",NULL,"This series covers positions that determine or advise on liability for Federal taxes when such work requires a professional knowledge of accounting theories, concepts, principles and standards and in addition, a knowledge of pertinent tax laws, regulations and related matters. This series is unique to the Internal Revenue Service (IRS), U.S. Department of the Treasury.",3
"WHITE COLLAR","0500","0525","Accounting Technician Series","http://www.opm.gov/fedclass/gs0500C.pdf",NULL,"This series covers account maintenance clerical and accounting technician support positions requiring a basic understanding of accounting systems, policies, and procedures in performing or supervising the examination, verification, and maintenance of accounts and accounting data.  Also included are positions that perform technical audit functions, develop or install revised accounting procedures, or perform similar quasi-professional accounting work.  Positions in this series require a knowledge of existing accounting systems, standard accounting codes, classifications, and terminology; an understanding of agency accounting policies, procedures, and requirements; and the ability to apply various accounting methods, forms and techniques, but less than the broad understanding and theoretical knowledge of accounting acquired through professional education and training.",3
"WHITE COLLAR","0500","0526","Tax Specialist Series","http://www.opm.gov/fedclass/gs0500pa.pdf",NULL,"This series covers positions that determine, supervise, educate, advise, and perform work related to Federal tax liability and, as required, duties and tariffs when such work involves contact with taxpayers, manufacturers, producers, importers, third-party organizations and/or their representatives.  Work involves these types of duties:
\
- analyzing programs that provide tax, duty and tariff, and revenue-related accounting advisory and consultation services; and/or
\
- examining and/or reviewing financial documents or practices affecting the financial condition of an activity.
\
\
Work requires knowledge of financial accounting principles, practices, and methods as well as knowledge of pertinent laws, regulations, and rulings pertaining to taxes, and/or, as required, duties and tariffs.",3
"WHITE COLLAR","0500","0530","Cash Processing Series","http://www.opm.gov/fedclass/gs0500C.pdf",NULL,"This series covers positions that involve clerical work in the receipt, disbursement, examination, deposit, custody, or other clerical processing of cash items, when this includes:  (1) direct handling of the cash items; and (2) use of cash accountability control methods.  The work requires application of knowledge of:  (1) the negotiability, validity, and genuineness of cash items; (2) the acceptability requirements of supporting documents; and (3) cash processing procedures of Federal agencies and commercial institutions.",3
"WHITE COLLAR","0500","0540","Voucher Examining Series","http://www.opm.gov/fedclass/gs0500C.pdf",NULL,"This series covers all classes of positions the duties of which are to administer, supervise, or perform work consisting of the examination for accuracy, legality, compliance with regulations, and justification of vouchers, invoices, claims, and other requests for payment for:  (1) goods and services provided to or by the Government; (2) satisfaction of breach of contract or default in fulfilling contractual obligations; (3) reimbursement of expenditures made by beneficiaries for such purposes as medical and domiciliary care and treatment, burial expenses, and education and training; (4) reimbursement of expenditures for travel and transportation; or (5) other transactions when such examination of the request for payment is not classifiable in another series.",3
"WHITE COLLAR","0500","0544","Civilian Pay Series","http://www.opm.gov/fedclass/gs0500C.pdf",NULL,"This series covers positions concerned with the determination of pay, the maintenance of payroll records, and the compilation of related reports pertaining to civilian employees of the Federal Government, and/or with the establishment, maintenance, review, and disposition of time and leave records for civilian employees of the Federal Government.  Positions in the Civilian Pay Series require:  (1) substantial knowledge of civilian pay and/or leave rules, regulations, procedures, programs, and systems requirements; and (2) a knowledge of those civilian personnel rules and regulations that affect pay.",3
"WHITE COLLAR","0500","0545","Military Pay Series","http://www.opm.gov/fedclass/gs0500C.pdf",NULL,"This series covers positions the primary duties of which are to supervise, lead, or perform work to establish, maintain, correct, and close pay accounts for active, reserve, or retired armed forces personnel and their annuitants.  Work in this series requires a knowledge of military pay entitlement laws, regulations, and procedures.",3
"WHITE COLLAR","0500","0560","Budget Analysis Series","http://www.opm.gov/fedclass/gs0500pa.pdf",NULL,"This series covers positions that perform, advise on, or supervise work in any of the phases of budget administration when such work requires knowledge and skill in applying budget-related laws, regulations, policies, precedents, methods, and techniques.",3
"WHITE COLLAR","0500","0561","Budget Clerical and Assistance Series","http://www.opm.gov/fedclass/gs0500C.pdf",NULL,"This series covers all positions the principal duties of which are to perform clerical and technical work in support of budget analysis and administration when such work requires primarily knowledge of the procedures that facilitate budgeting as conducted in the Federal service.  Work in this series requires practical understanding and skill in the application of administrative rules, regulations, and procedures associated with recording, reporting, processing, and keeping track of budgetary transactions; e.g., the credit, receipt, transfer, allotment, withdrawal, obligation or outlay of funds.",3
"WHITE COLLAR","0500","0592","Tax Examining Series","http://www.opm.gov/fedclass/gs0500C.pdf",NULL,"This series covers all positions the paramount duties of which are to perform or supervise work in the Internal Revenue Service involving the processing of original tax returns, establishing tax account records or changing such records based on later information affecting taxes and refunds; collecting some taxes and/or obtaining tax returns; computing or verifying tax, penalty and interest; and determining proper tax liability.  This work requires knowledge of standardized processing and collection procedures to record tax information and knowledge of applicable portions of tax laws and tax rulings to accept, request proof of or reject a variety of taxpayer claims, credits and deductions.",3
"WHITE COLLAR","0500","0593","Insurance Accounts Series","http://www.opm.gov/fedclass/gs0500C.pdf",NULL,"This series covers all classes of positions the duties of which are to administer, supervise, or perform work involved in the processing and adjusting of individual insurance accounts.  Included in this series is such work as:  examining account records to determine that all previous actions have been made according to laws, regulations, and procedures; effecting non-standard adjustments that cannot be automatically processed by the equipment; and preparing and processing a variety of documents necessary for the maintenance of individual accounts, including the preparation of input documents for maintenance of the accounts by an automatic data processing system.  Work characteristic of this series requires a thorough understanding of Federal life insurance laws, rules, and regulations, as well as established precedents.",3
"WHITE COLLAR","0500","0599","Financial Management Student Trainee Series",NULL,NULL,"See the series definition for the General Student Trainee Series, 0099.",NULL
"WHITE COLLAR","0500","GROUP","ACCOUNTING AND BUDGET GROUP","http://www.opm.gov/fedclass/html/gsseries.asp#0500",NULL,"This group includes all classes of positions the duties of which are to advise on, administer, supervise, or perform professional, technical, or related clerical work of an accounting, budget administration, related financial management, or similar nature.",NULL
"WHITE COLLAR","0600","0601","General Health Science Series",NULL,NULL,"This series covers positions that involve research or other professional and scientific work that is specifically health-oriented in character, when the work is of such generalized or miscellaneous specialized nature that the positions are not more appropriately classifiable in any of the existing series in this or any other Group.  The work requires a background of knowledge, skills and techniques gained from professional training in a health science or allied scientific field, but has no paramount, rigid or continuing requirement for the knowledge, skills and techniques characterizing any of the established series that reflect one or more of the academic disciplines or recognized professions.  Such work may cut across and require understanding of scientific methods and techniques common to several recognized professional fields in the health, medical or allied sciences (e.g., work in the field of health research administration requiring knowledge of research methodology common to a number of different scientific fields); and/or the work may represent a new, emerging or miscellaneous professional occupational area of a health science not readily identifiable with established series.  This series is not intended for use for interdisciplinary professional positions (and the paramount qualification needed to perform the work) that are readily identifiable with existing series.",NULL
"WHITE COLLAR","0600","0602","Medical Officer Series","http://www.opm.gov/fedclass/gs0602.pdf",NULL,"This series covers all classes of positions the duties of which are to advise on, administer, supervise, or perform professional and scientific work in one or more fields of medicine.  Positions are classifiable to this series when the nature of duties and responsibilities is such that the degree of Doctor of Medicine or Doctor of Osteopathy is a fundamental requirement.  Most positions in this series require a current license to practice medicine and surgery in a State or Territory of the United States or in the District of Columbia.",1
"WHITE COLLAR","0600","0603","Physician Assistant Series",NULL,NULL,"This series covers positions that involve assisting a physician by providing diagnostic and therapeutic medical care and services under the guidance of the physician.  The work requires knowledge of specific observation and examination procedures, and ability to perform diagnostic and therapeutic tasks.  The work does not include the full scope of interpretation of medical findings requiring the full professional background of the licensed physician.  Physician assistants assist in the examination and observation of patients by performing such duties as taking case histories, conducting physical examinations, and ordering laboratory studies during hospital rounds and clinic visits.  As directed by a physician, physician assistants carry out special procedures; for example, they give injections or other medication, apply or change dressing, perform lumbar punctures, or suture minor lacerations.",NULL
"WHITE COLLAR","0600","0610","Nurse Series","http://www.opm.gov/fedclass/gs0610.pdf",NULL,"This series covers positions that require a professional knowledge of nursing.  Positions involve providing care to patients in hospitals, clinics, occupational health units, homes, schools and communities; administering anesthetic agents and supportive treatments to patients undergoing surgery or other medical procedures; promoting better health practices; teaching; performing research in one or more phases of the field of nursing; or consulting and advising nurses who provide direct care to patients.",1
"WHITE COLLAR","0600","0620","Practical Nurse Series","http://www.opm.gov/fedclass/gs0620.pdf",NULL,"This series covers positions that involve a variety of nursing care and practices that do not require full professional nurse education, but are represented by the licensing of practical and vocational nurses by a State, Territory, or the District of Columbia.",1
"WHITE COLLAR","0600","0621","Nursing Assistant Series","http://www.opm.gov/fedclass/gs0621.pdf",NULL,"This series covers positions that involve a variety of personal care, nursing care, or related procedures that do not require:  (1) the knowledge and skills represented by the licensure of practical and vocational nurses by a State, Territory, or the District of Columbia, or (2) fully professional nurse education.",1
"WHITE COLLAR","0600","0622","Medical Supply Aide and Technician Series","http://www.opm.gov/fedclass/gs0622.pdf",NULL,"This series contains positions the duties of which are to provide wards, clinics, operating rooms, and other hospital facilities with medical supplies, instruments, sets, and equipment.  Duties require knowledge of aseptic techniques and sterilization practices; the care, functioning, and uses of supplies, equipment, sets, and instruments; and methods for the preparation, storage, and issue of sterile and nonsterile medical supplies and the maintenance of adequate stock levels.",1
"WHITE COLLAR","0600","0625","Autopsy Assistant Series","http://www.opm.gov/fedclass/gs0625.pdf",NULL,"This series covers all classes of positions the paramount duties and responsibilities of which are to provide technical assistance and related services to pathologists or physicians during autopsies and/or inquests.  Characteristic of positions in this series is some knowledge of human anatomy and of embalming processes, and skill in dissecting procedures.",1
"WHITE COLLAR","0600","0630","Dietitian and Nutritionist Series","http://www.opm.gov/fedclass/gs0630.pdf",NULL,"This series covers positions that advise on, administer, supervise, or perform work in human nutrition requiring the application of professional knowledge of dietetics or nutrition directed toward the maintenance and improvement of human health.  Dietetics is an essential component of the health sciences, usually with emphasis on providing patient care services in hospitals or other treatment facilities.  The work of the dietitian includes food service management, assessing nutritional needs of individuals or community groups, developing therapeutic diet plans, teaching the effects of nutrition on health, conducting research regarding the use of diet in the treatment of disease, or consulting on or administering a dietetic program.
\
\
Nutrition is the science of food and nutrients, their uses, processes, and balance in relation to health and disease.  The work of nutritionists emphasizes the social, economic, cultural, and psychological implications of food usually associated with public health care services or with food assistance and research activities.  The work includes directing, promoting, and evaluating nutritional components of programs and projects; developing standards, guides, educational and informational material for use in Federally funded or operated nutrition programs; participating in research activities involving applied or basic research; or providing training and consultation on nutrition.",1
"WHITE COLLAR","0600","0631","Occupational Therapist Series","http://www.opm.gov/fedclass/gs0631.pdf",NULL,"This series covers positions requiring professional knowledge of the concepts, principles and practices of occupational therapy to provide clinical services, supervise or train students and therapist, or perform research with people who have impaired capacities for performing activities appropriate to their age group.  The work requires knowledge of the structure and function of the human body, environmental influences, human development, physical and psycho-social dysfunctions, and skill in developing treatment plans to teach new skills, restore performance, or learn compensating skills.",1
"WHITE COLLAR","0600","0633","Physical Therapist Series","http://www.opm.gov/fedclass/gs063339.pdf",NULL,"This series covers positions that involve professional work requiring the application of a knowledge of the concepts, principles, and practices of physical therapy for the treatment or prevention of physical disability or disease.  Physical therapists plan and carry out treatment utilizing therapeutic exercise, massage, and physical agents such as air, water, electricity, sound, and radiant energy.  Therapists perform tests and measurements involving manual or electrical means; and interpret results.  Therapists also devise adaptations of equipment to meet the specific needs of patients.",1
"WHITE COLLAR","0600","0635","Kinesiotherapy Series","http://www.opm.gov/fedclass/gs063339.pdf",NULL,"This series covers positions that involve professional work requiring the application of knowledge of the concepts, principles, and practices of physical education and rehabilitation therapy, using physical exercise to maintain the health or to achieve physical or mental rehabilitation of patients.  Kinesiotherapists plan and carry out treatment in which they use or adapt various types of physical exercise, physical activities, and equipment.  They evaluate patients for muscle strength, endurance, coordination, and balance; provide individual or group instruction for physical reconditioning or for resocialization of patients; and devise adaptations of equipment to meet the specific needs of patients.",1
"WHITE COLLAR","0600","0636","Rehabilitation Therapy Assistant Series","http://www.opm.gov/fedclass/gs0636.pdf",NULL,"This series covers positions that involve treating, instructing or working with patients in carrying out therapeutic activities prescribed for their physical or mental rehabilitation.  Rehabilitation therapy assistants work in such fields of therapy as occupational, physical, corrective, manual arts, and educational.  The work requires the ability to apply a practical knowledge of therapeutic methods and techniques but does not require a full professional knowledge of the concepts, principles, and practices of the specialized field of therapy.",1
"WHITE COLLAR","0600","0637","Manual Arts Therapist Series","http://www.opm.gov/fedclass/gs063339.pdf",NULL,"This series covers positions that involve professional work requiring the application of a knowledge of the concepts, principles, and practices of industrial arts education and rehabilitation therapy to plan and carry out treatment for the physical or mental rehabilitation of patients.  Manual arts therapists evaluate vocational potential of patients; devise projects and equipment to maintain or improve skills of patients and promote recovery; and evaluate patient's ability to work in an actual or simulated work environment.  Some manual arts therapists participate in the rehabilitation of blind patients.",1
"WHITE COLLAR","0600","0638","Recreation/Creative Arts Therapist Series","http://www.opm.gov/fedclass/gs063339.pdf",NULL,"This series covers positions that involve professional work requiring application of either:  (1) a knowledge of the concepts, principles, and practices of recreation therapy, and the use of recreational modalities; or (2) a knowledge of the concepts, principles, and practices of a specialized creative arts therapy field (i.e., art, dance, music, and psychodrama) and the use of appropriate specialized activity modalities to maintain the physical and/or mental health or to achieve the physical and/or mental rehabilitation of patients.  These therapists evaluate the history, interests, aptitudes, and skills of patients by interviews, inventories, tests, and measurements, and use such findings, along with medical records and the therapy orders of physicians or nurses, to develop and implement therapy activities for individual patients.  These several therapy approaches are directed toward achieving such therapeutic objectives as diminishing emotional stress of patients, providing a sense of achievement, channeling energies and interests into acceptable forms of behavior, aiding physical and mental rehabilitation, and promoting successful community reentry.",1
"WHITE COLLAR","0600","0639","Educational Therapist Series","http://www.opm.gov/fedclass/gs063339.pdf",NULL,"This series covers positions that involve professional work requiring the application of knowledge of the concepts, principles, and practices of education and rehabilitation therapy.  Educational therapists plan and carry out treatment that involves the use of educational situations, equipment, and methods to rehabilitate patients.  They evaluate the learning ability or educational level of patients by use of educational tests and measurements.  Some educational therapists participate in the rehabilitation of blind patients.  The activities of educational therapists are directed to achieving therapeutic objectives such as diminishing emotional stress of a patient, providing a sense of achievement, and channeling energies into acceptable forms of behavior.",1
"WHITE COLLAR","0600","0640","Health Aid and Technician Series","http://www.opm.gov/fedclass/gs0640.pdf",NULL,"This series covers positions involving nonprofessional work of technical, specialized, or support nature in the field of health or medicine when the work is of such generalized, specialized or miscellaneous nature that there is no other more appropriate series.  Such work is either:  (1) characteristic of two or more specialized nonprofessional series in the Medical, Dental, and Public Health Group, 0600, when no one type of work controls the qualification requirements, or (2) sufficiently new, unique, or miscellaneous that it is not specifically included in a specialized nonprofessional series in the Group.",2
"WHITE COLLAR","0600","0642","Nuclear Medicine Technician Series",NULL,NULL,"This series covers positions that involve using radionuclides (exclusive of sealed radiation sources) for diagnostic, therapeutic, and investigative purposes.  Such positions require a technical knowledge of the principles and practices of nuclear medicine and the ability to perform tests and examinations using radionuclides, radiation detectors, scanning apparatus, and related equipment in medical laboratories and clinics.",NULL
"WHITE COLLAR","0600","0644","Medical Technologist Series","http://www.opm.gov/fedclass/gs0644.pdf",NULL,"This series covers positions that require professional knowledge and competence in the field of medical technology.  Medical technology involves performing, advising on, or supervising clinical laboratory testing of human blood, urine, and other body fluids or tissues, using manual or automated techniques; confirming test results and developing data that may be used by physicians in determining the presence and extent of disease or in support of medical research; modifying or designing laboratory procedures; establishing and monitoring quality control systems and measures; and providing instruction in the basic theory, technical skills, and application of laboratory test procedures.  Medical technology includes work in such areas as hematology, bacteriology, mycology, virology, parasitology, immunology, serology, immunohematology (blood banking), clinical chemistry (including endocrinology and toxicology), and urinalysis as they relate to clinical laboratory practice.",1
"WHITE COLLAR","0600","0645","Medical Technician Series","http://www.opm.gov/fedclass/gs0645.pdf",NULL,"This series covers positions that involve nonprofessional technical work in clinical (medical) laboratories in performing tests and examinations in one or more areas of work such as chemistry, blood banking, hematology, or microbiology.  The reports of findings of tests and examinations may be used by physicians in diagnosis, care and treatment of patients, or in support of medical research.  The work requires a practical knowledge of the techniques of medical laboratory practice in one or more areas of clinical laboratory work (e.g., blood banking, chemistry, hematology, microbiology) and of the chemistry, biology, and anatomy involved.",1
"WHITE COLLAR","0600","0646","Pathology Technician Series","http://www.opm.gov/fedclass/gs0646.pdf",NULL,"This series covers positions that involve technical work subordinate to the work of pathologists or other physicians (or other professional personnel) who make the final diagnostic examinations of specimens of human tissues and/or cell preparations.  Technician work in histopathology involves preparing thin sections of tissue specimens including fixing, clearing, infiltrating, embedding, sectioning, staining, and mounting.  Technician work in cytology involves preparing, staining, and examining microscopically specimens of body fluids, secretions, and exudations from any part of the body to determine whether cellular structure is normal, atypical, or abnormal.  Positions in this series require a practical knowledge of the techniques of anatomical laboratory practice in one or both of the areas of laboratory work (i.e., histopathology and cytology) and of the chemistry, biology, and anatomy involved.",1
"WHITE COLLAR","0600","0647","Diagnostic Radiologic Technologist Series","http://www.opm.gov/fedclass/gs0647.pdf",NULL,"This series covers positions requiring the performance or supervision of technical work in the field of diagnostic radiologic examinations, performed under the direction of a physician.  The work involves the operation of radiologic equipment in a hospital or clinic environment as part of the diagnostic plan for patients.",1
"WHITE COLLAR","0600","0648","Therapeutic Radiologic Technologist Series","http://www.opm.gov/fedclass/gs0648.pdf",NULL,"This series covers positions that involve supervision or performance of technical work that is subordinate to the work of radiotherapists or other professional or scientific personnel that involves the operation of ionizing radiation equipment and sealed radiation sources as part of a therapeutic treatment plan for patients.",2
"WHITE COLLAR","0600","0649","Medical Instrument Technician Series","http://www.opm.gov/fedclass/gs0649.pdf",NULL,"This series covers positions that perform diagnostic examinations or medical treatment procedures as part of the diagnostic or treatment plan for patients.  The work involves operating or monitoring diagnostic and therapeutic medical instruments and equipment associated with cardiac catheterization, pulmonary examinations and evaluations, heart bypass surgery, electrocardiography, electroencephalography, hemodialysis, and ultrasonography.  Positions in this series require a knowledge of the capabilities and operating characteristics of one or more kinds of instruments and a practical knowledge of human anatomy and physiology.  Positions also require a practical understanding of medical data generated by patient/equipment connections.  Some positions also require a practical knowledge of chemistry, pharmacology, physics, and mathematics.",1
"WHITE COLLAR","0600","0650","Medical Technical Assistant Series","http://www.opm.gov/fedclass/gs0650.pdf",NULL,"This series covers all classes of positions the duties of which are to supervise and perform technical work that is subordinate to professional work in medicine and dentistry, in penal and correctional institutions.",1
"WHITE COLLAR","0600","0651","Respiratory Therapist Series","http://www.opm.gov/fedclass/gs0651.pdf",NULL,"This series covers positions that involve the supervision or performance of technical work concerned with administering therapeutic and diagnostic respiratory care and life support to patients with cardiopulmonary deficiencies and abnormalities.  The work involves:  operating and monitoring respiratory equipment such as continuous and intermittent ventilators, medical gas delivery apparatus, incentive breathing/hyperinflation devices, environmental control systems, and aerosol devices; administering medical gases, humidification, aerosols, and respiratory medications; maintaining clearance of patient's natural and artificial airways; obtaining blood samples and interpreting blood gas data; and providing primary assistance in cardiopulmonary resuscitation.  Positions in this series require a knowledge of the operating characteristics and daily maintenance of respiratory equipment and devices and practical knowledge of human anatomy, physiology, chemistry, physics, and mathematics.",1
"WHITE COLLAR","0600","0660","Pharmacist Series","http://www.opm.gov/fedclass/gs0660.pdf",NULL,"This series covers all positions that involve professional and scientific work in the field of pharmacy.  The work typically involves the compounding of prescriptions of physicians, dentists, and other licensed practitioners; the formulation, preparation, bulk compounding, selection, dispensing and preservation of drugs, medicines, and chemicals; research and investigation in developing special vehicles or variations of standard formulas to meet the needs of individual patients and in developing original techniques of compounding and making available for use new investigational drugs; advising on drug therapy and usage; or performing administrative, consultative, or staff advisory work concerning the administration of a pharmacy program for hospital, clinic, or other medical care facility.  Some positions involve the evaluation of drug proposals submitted by private industry and the surveillance of marketed drugs for safety and efficacy.",1
"WHITE COLLAR","0600","0661","Pharmacy Technician Series","http://www.opm.gov/fedclass/gs0661.pdf",NULL,"This series covers positions that involve technical support work in a pharmacy under the supervision of a registered pharmacist.  The work requires application of a practical knowledge of:  pharmaceutical nomenclature; characteristics, strengths, and dosage forms of pharmaceuticals; pharmaceutical systems of weights and measures; operation and care of pharmacy equipment; and pharmaceutical procedures and techniques.",1
"WHITE COLLAR","0600","0662","Optometrist Series","http://www.opm.gov/fedclass/gs0662.pdf",NULL,"This series covers positions that require the application of professional optometric knowledge and skills in examining and analyzing the eye for diseases and defects and prescribing correctional lenses or exercises.  Except for positions not involving patient care responsibility (e.g., research optometrist) positions in this series require a current license to practice optometry in a State or Territory of the United States or in the District of Columbia.",1
"WHITE COLLAR","0600","0665","Speech Pathology and Audiology Series","http://www.opm.gov/fedclass/gs0665.pdf",NULL,"This series covers positions involving professional work in the study and/or treatment of human communications disorders, as reflected in impaired hearing, voice, language, or speech.  The work requires professional knowledge of the nature of these disorders, their causes, and methods of therapeutic treatment.  The work involves any one or combination of the following functions:  (1) providing direct clinical services in the evaluation and resolution of communications disorders; (2) providing graduate level training in communications disorders; (3) planning and administering a comprehensive program for evaluating and treating communications disorders; and (4) planning, administering, and performing laboratory and clinical research in communications disorders.",1
"WHITE COLLAR","0600","0667","Orthotist and Prosthetist Series","http://www.opm.gov/fedclass/gs0667.pdf",NULL,"This series covers positions that involve designing, fabricating, or fitting orthotic or prosthetic devices to preserve or restore function to patients with disabling conditions of the limbs and spine or with partial or total absence of limbs.  The work requires:  (1) knowledge of anatomy, physiology, body mechanics, the application and function of orthoses (braces and orthopedic shoes) and prostheses (artificial limbs), and of the materials available for the fabrication of such devices; (2) skill in the use of tools and specialized equipment; and (3) the ability to deal effectively with patients and their problems and to work with other members of the medical team.",1
"WHITE COLLAR","0600","0668","Podiatrist Series",NULL,NULL,"This series covers all classes of positions the duties of which are to perform professional work involved in the care and treatment of the feet, including work in the prevention, diagnosis, and treatment of foot diseases and disorders by physical, medical, and/or surgical methods; the writing of prescriptions for topical medications, corrective exercises, corrective footwear and other purposes; and/or investigative research for analytical evaluations and experimental purposes when such work requires the application of professional podiatry knowledge and skills.",NULL
"WHITE COLLAR","0600","0669","Medical Records Administration Series","http://www.opm.gov/fedclass/gs0669.pdf",NULL,"This series covers positions the duties of which are to manage, advise on, preserve, analyze, and supervise the use of diagnostic and therapeutic medical records.  Medical records administration personnel develop medical records policies and procedures and provide advice on the use of medical records.  The work requires a knowledge of medical records administration and management skills and abilities.",1
"WHITE COLLAR","0600","0670","Health System Administration Series","http://www.opm.gov/fedclass/gs0670.pdf",NULL,"Positions in this series have full line responsibility for the administrative management of a health care delivery system that may range from a nationwide network including many hospitals to a major subdivision of an individual hospital.  The fundamental responsibility of health system administrators is to effectively use all available resources to provide the best possible patient care.  This requires an understanding of the critical balance between the administrative and clinical functions in the health care delivery system, and ability to coordinate and control programs and resources to achieve this balance.  These positions require the ability to apply the specialized principles and practices of health care management in directing a health care delivery system.  They do not require the services of a qualified physician.",1
"WHITE COLLAR","0600","0671","Health System Specialist Series","http://www.opm.gov/fedclass/gs0671.pdf",NULL,"Positions in this series provide support to health care management officials by analyzing, evaluating, advising on and/or coordinating health care delivery systems and operations.  Such positions may be located within an operating health care facility or at a higher organizational echelon.  In addition to a high degree of analytical ability, positions in this series require specialized knowledge of the basic principles and practices related to the management of health care delivery systems.  These positions do not have line authority.",2
"WHITE COLLAR","0600","0672","Prosthetic Representative Series",NULL,NULL,"This series covers positions the duties of which are to administer, supervise, or perform work concerned with rendering prosthetic and sensory aids services to disabled patients.  Included in this series is such work as (1) planning, developing, and directing a prosthetic and sensory aids program at either the national, regional, or local level; (2) serving as an advisor to physicians with regard to selection, prescription, and acquisition of prosthetic devices involving furnishing information concerning such matters as new developments in the field of prosthetics, and sources of supply for such devices; (3) counseling and advising patients and their families and representatives regarding eligibility for and the use of prosthetic and sensory aids; (4) interpreting prescriptions of medical officers in order to make certain proper prosthetic devices are selected for, or by, the patients; (5) authorizing the purchase, fabrication, or repair of prosthetic devices; (6) maintaining continuous liaison with manufacturers and dealers of prosthetic supplies, inspecting their facilities and services, and participating in the award of prosthetic appliance contracts; (7) participating in investigative studies by selecting patients as pilot wearers of newly developed prosthetic items, evaluating the usefulness of such items, and preparing data for the use of research project leaders or manufacturers; and (8) as required, giving technical and administrative advice and assistance on prosthetic problems to outlying stations.
\
\
This work requires the application and interpretation of laws concerning benefits available to disabled patients and of the regulations, procedures, and practices based thereon, and, in addition, a specialized knowledge of the medical and psychological problems directly related to the use of prosthetic devices; and a specialized knowledge and understanding of the fabrication and satisfactory fitting of prosthetic devices.  (These positions are filled by persons who have a major disability and who have demonstrated their ability to wear and use successfully a major prosthetic device.);
\
\
This series does not include classes of positions described in, and classifiable to, the Contact Representative Series, 0962; Orthotist and Prosthetist Series, 0667; or Speech Pathology and Audiology Series, 0665; although incidental performance of some elements of the work of these series will not remove a position from the Prosthetic Representative Series.",NULL
"WHITE COLLAR","0600","0673","Hospital Housekeeping Management Series","http://www.opm.gov/fedclass/gs0673.pdf",NULL,"This series covers all positions requiring application of administrative ability and technical knowledge in supervising or performing work in the development, coordination, direction, and management of hospital housekeeping programs.  The major concern of such programs is the maintenance of environmental sanitation within acceptable levels of bacteriological, as well as visual cleanliness.",1
"WHITE COLLAR","0600","0675","Medical Records Technician Series","http://www.opm.gov/fedclass/gs0600C.pdf",NULL,"This series covers one-grade interval technical support positions that supervise, lead, or perform support work in connection with processing and maintaining medical records for compliance with regulatory requirements.  It also covers positions that review, analyze, code, abstract, and compile or extract medical records data.  The work requires a practical knowledge of medical record procedures and references and the organization and consistency of medical records.  Positions also require a basic knowledge of human anatomy, physiology, and medical terminology.",3
"WHITE COLLAR","0600","0679","Medical Support Assistance Series","http://www.opm.gov/fedclass/gs0600C.pdf",NULL,"This series covers one-grade interval administrative support positions that supervise, lead, or perform support work in connection with the care and treatment given to patients in wards, clinics, or other such units of a medical facility.  The work includes functions such as serving as a receptionist, performing record keeping duties, and providing miscellaneous support to the medical staff of the unit.  This series includes work that requires a practical knowledge of computerized data entry and information processing systems, the medical facility’s organization and services, basic rules and regulations governing visitors and patient treatment, and a practical knowledge of the standard procedures, medical records, and medical terminology of the unit supported.",3
"WHITE COLLAR","0600","0680","Dental Officer Series","http://www.opm.gov/fedclass/gs0680.pdf",NULL,"This series covers positions involving advising on, administering, supervising, or performing professional and scientific work in the field of dentistry.  Dentistry is concerned with the prevention, diagnosis and treatment of diseases, injuries and deformities of the teeth, the jaws, organs of the mouth, and other structures and connective tissues associated with the oral cavity and the masticatory system.  The work of this series requires the degree of Doctor of Dental Surgery or Doctor of Dental Medicine.",1
"WHITE COLLAR","0600","0681","Dental Assistant Series","http://www.opm.gov/fedclass/gs0681.pdf",NULL,"This series covers positions the duties of which are to receive and prepare patients for dental treatment; to prepare materials and equipment for use by the dentist; to assist a dentist at chairside or bedside in the treatment of patients; to perform reversible intra-oral procedures under the supervision of the dentist; to perform dental radiography work; and to keep records of appointments, examinations, treatments and supplies.  This work requires a practical knowledge of standardized procedures and methods used in dentistry, and skill in the techniques and procedures of dental assistance.",1
